CD_MUN;NM_MUN;V00001;V00002;V00003;V00004;V00005;V00006;V00007;V00008;V00009;V00010;V00011;V00012;V00013;V00014;V00015;V00016;V00017;V00018;V00019;V00020;V00021;V00022;V00023;V00024;V00025;V00026;V00027;V00028;V00029;V00030;V00031;V00032;V00033;V00034;V00035;V00036;V00037;V00038;V00039;V00040;V00041;V00042;V00043;V00044;V00045;V00046;V00047;V00048;V00049;V00050;V00051;V00052;V00053;V00054;V00055;V00056;V00057;V00058;V00059;V00060;V00061;V00062;V00063;V00064;V00065;V00066;V00067;V00068;V00069;V00070;V00071;V00072;V00073;V00074;V00075;V00076;V00077;V00078;V00079;V00080;V00081;V00082;V00083;V00084;V00085;V00086;V00087;V00088;V00089
3534401;Osasco;261463;414;942;261463;725608;1299;971;89395;243;5;344684;640;765;380924;597;196;47881;75363;66910;45118;16947;4988;1134;182;27;38;102;79;72;60;39;17;0;0;0;0;929;4;0;0;4;0;0;0;0;0;192522;1653;64776;1831;0;169;15;6;63;270;44;0;134;91;62;396;84;45;10;9;13;96;0;725608;89395;344684;380924;47881;75363;66910;45118;16947;4988;1134;182;27;38;548708;4952;165867;67576;573;20126
3534500;Oscar Bressane;958;0;0;958;2465;0;0;220;0;0;1178;0;0;1287;0;0;177;349;216;157;33;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;945;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2465;220;1178;1287;177;349;216;157;33;8;3;0;0;0;2435;30;0;218;0;0
3534609;Osvaldo Cruz;11756;0;117;11756;30012;0;125;3141;0;5;14388;0;51;15624;0;73;2407;3956;2883;1759;533;100;6;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;11414;153;177;0;0;0;0;0;0;0;0;0;92;0;0;0;13;0;0;9;3;0;0;30012;3141;14388;15624;2407;3956;2883;1759;533;100;6;0;0;0;29199;437;367;3027;70;38
3534708;Ourinhos;37999;0;81;37999;103624;21;83;12134;0;0;49214;4;54;54410;6;27;6964;11553;9721;6240;2274;568;108;6;0;3;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;35860;1145;924;7;0;0;0;0;0;0;0;0;27;13;0;0;0;0;18;21;0;0;0;103624;12134;49214;54410;6964;11553;9721;6240;2274;568;108;6;0;3;98995;2839;1720;11599;345;125
3534757;Ouroeste;4044;0;9;4044;10279;4;11;1210;0;0;5060;0;10;5219;0;0;872;1300;1022;602;180;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;4013;0;23;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;10279;1210;5060;5219;872;1300;1022;602;180;24;0;0;0;0;10217;11;44;1203;0;3
3534807;Ouro Verde;2929;0;0;2929;7779;0;0;1048;0;0;3759;0;0;4020;0;0;579;898;716;474;175;37;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7779;1048;3759;4020;579;898;716;474;175;37;4;0;0;0;7766;10;0;1047;0;0
3534906;Pacaembu;3828;0;1331;3828;9765;0;1331;1025;0;0;4754;0;1317;5011;0;14;782;1302;928;548;181;29;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1331;0;0;0;0;0;0;0;0;0;3803;18;5;0;0;0;0;0;0;0;0;0;25;0;0;1296;0;0;0;10;0;0;0;9765;1025;4754;5011;782;1302;928;548;181;29;7;0;0;0;9708;48;9;1018;5;0
3535002;Palestina;4452;0;21;4452;11452;0;21;1341;0;0;5707;0;11;5745;0;10;923;1434;1138;650;214;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;4447;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;11452;1341;5707;5745;923;1434;1138;650;214;33;3;0;0;0;11434;18;0;1337;0;0
3535101;Palmares Paulista;3430;0;0;3430;9625;15;0;1205;0;0;4827;5;0;4798;6;0;586;918;960;647;208;58;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9625;1205;4827;4798;586;918;960;647;208;58;9;0;0;0;9613;3;0;1205;0;0
3535200;Palmeira d'Oeste;3535;0;22;3535;8878;0;22;804;0;0;4415;0;13;4463;0;9;715;1303;789;525;122;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;3533;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;8878;804;4415;4463;715;1303;789;525;122;27;0;0;0;0;8871;0;7;804;0;0
3535309;Palmital;7363;0;28;7363;19565;0;28;2046;0;0;9493;0;13;10072;0;15;1354;2401;1867;1144;395;98;17;3;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;7350;3;9;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;19565;2046;9493;10072;1354;2401;1867;1144;395;98;17;3;0;0;19539;8;18;2042;0;0
3535408;Panorama;5489;0;10;5489;14938;4;18;2036;0;0;7375;4;5;7563;0;8;1085;1630;1353;847;389;111;16;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;5364;7;98;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;14938;2036;7375;7563;1085;1630;1353;847;389;111;16;0;0;0;14677;26;213;1999;4;28
3535507;Paraguaçu Paulista;14823;0;7;14823;39855;6;17;5006;3;4;19282;0;11;20573;4;6;2911;4512;3691;2325;908;244;52;6;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;14469;213;110;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;39855;5006;19282;20573;2911;4512;3691;2325;908;244;52;6;0;0;38973;634;208;4886;85;11
3535606;Paraibuna;6622;4;26;6622;17602;11;39;2145;0;3;8888;6;8;8714;5;23;1381;2064;1551;995;386;101;18;5;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;6416;133;59;0;0;6;0;4;0;0;0;0;19;4;0;0;3;0;0;0;0;0;0;17602;2145;8888;8714;1381;2064;1551;995;386;101;18;5;0;0;17091;360;120;2078;31;15
3535705;Paraíso;2268;0;0;2268;6099;0;0;648;0;0;3080;0;0;3019;0;0;405;726;579;376;117;42;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6099;648;3080;3019;405;726;579;376;117;42;0;0;3;0;6097;0;0;648;0;0
3535804;Paranapanema;6841;0;28;6841;19350;8;28;2720;0;0;9825;0;20;9525;3;8;1050;2086;1760;1201;474;111;22;7;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;6668;146;12;3;0;0;0;0;0;0;0;0;24;0;4;0;0;0;0;0;0;0;0;19350;2720;9825;9525;1050;2086;1760;1201;474;111;22;7;0;0;18925;385;20;2667;42;3
3535903;Paranapuã;1527;0;0;1527;4013;3;0;501;0;0;2005;0;0;2008;0;0;296;490;388;234;70;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1523;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4013;501;2005;2008;296;490;388;234;70;29;0;0;0;0;4005;8;0;501;0;0
3536000;Parapuã;4102;0;20;4102;10553;0;20;1098;0;0;5228;0;10;5325;0;10;856;1369;972;601;193;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;4089;4;0;0;0;5;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;10553;1098;5228;5325;856;1369;972;601;193;27;3;0;0;0;10522;16;0;1094;0;0
3536109;Pardinho;2499;0;13;2499;7125;0;13;917;0;0;3615;0;7;3510;0;6;376;813;577;428;185;54;14;7;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;2459;27;0;4;0;3;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;7125;917;3615;3510;376;813;577;428;185;54;14;7;0;0;7007;91;0;901;11;0
3536208;Pariquera-Açu;6868;0;34;6868;19186;0;34;2474;0;0;9497;0;15;9689;0;12;1233;2041;1718;1140;416;151;35;3;3;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;6664;156;31;0;0;0;0;0;0;0;0;0;10;0;9;0;0;12;3;0;0;0;0;19186;2474;9497;9689;1233;2041;1718;1140;416;151;35;3;3;0;18635;475;66;2409;55;0
3536257;Parisi;1108;0;0;1108;2890;0;0;337;0;0;1395;0;0;1495;0;0;217;358;295;160;49;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;337;1395;1495;217;358;295;160;49;19;0;0;0;0;2889;0;0;337;0;0
3536307;Patrocínio Paulista;5023;0;31;5023;14473;0;34;1932;0;3;7296;0;17;7177;0;16;815;1455;1221;932;386;106;27;0;0;3;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;4941;49;17;5;0;0;0;0;0;0;0;0;15;7;0;0;0;0;0;0;9;0;0;14473;1932;7296;7177;815;1455;1221;932;386;106;27;0;0;3;14261;154;43;1907;13;4
3536406;Paulicéia;2930;11;0;2930;7923;31;0;1101;3;0;3984;17;0;3939;12;0;557;914;675;477;194;30;12;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2918;5;3;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7923;1101;3984;3939;557;914;675;477;194;30;12;0;0;0;7898;14;6;1099;0;0
3536505;Paulínia;37887;27;245;37887;110116;95;267;13646;23;10;53360;44;186;56756;46;78;5200;10570;10327;7983;2564;740;185;9;0;0;8;4;0;0;3;0;0;0;0;0;233;0;0;0;0;0;0;0;0;0;29574;3173;5022;48;0;0;18;0;0;0;9;0;74;52;71;0;3;0;11;7;27;0;0;110116;13646;53360;56756;5200;10570;10327;7983;2564;740;185;9;0;0;88039;9646;12263;10394;1444;1745
3536570;Paulistânia;765;0;0;765;2087;0;0;272;0;0;1044;0;0;1043;0;0;148;221;207;114;46;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2087;272;1044;1043;148;221;207;114;46;12;3;0;0;0;2080;0;0;270;0;0
3536604;Paulo de Faria;2910;0;20;2910;7158;0;24;764;0;0;3492;0;10;3666;0;10;717;954;657;419;113;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;2908;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;7158;764;3492;3666;717;954;657;419;113;23;3;0;0;0;7153;0;3;764;0;0
3536703;Pederneiras;15600;39;62;15600;44632;98;62;5456;8;0;22137;62;43;22495;34;19;2462;4481;4038;2895;1118;342;79;17;0;0;7;12;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;15418;88;74;3;0;0;18;0;16;0;3;0;46;0;0;0;0;16;0;0;0;0;0;44632;5456;22137;22495;2462;4481;4038;2895;1118;342;79;17;0;0;44131;302;159;5381;49;17
3536802;Pedra Bela;2462;0;8;2462;6526;0;31;722;0;0;3382;0;18;3144;0;13;451;831;598;389;125;23;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;2453;0;6;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;6526;722;3382;3144;451;831;598;389;125;23;8;0;0;0;6510;0;11;721;0;0
3536901;Pedranópolis;1052;0;50;1052;2737;0;50;262;0;0;1360;0;33;1377;0;17;175;388;254;165;46;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;997;54;0;0;0;0;0;0;0;0;0;0;0;0;24;0;24;0;0;0;0;0;0;2737;262;1360;1377;175;388;254;165;46;7;0;0;0;0;2589;146;0;248;14;0
3537008;Pedregulho;5570;0;16;5570;15493;5;25;1905;3;0;7765;0;10;7728;4;14;1006;1595;1448;960;361;88;19;0;3;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0;5504;13;39;3;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;3;0;0;15493;1905;7765;7728;1006;1595;1448;960;361;88;19;0;3;0;15343;51;82;1884;5;12
3537107;Pedreira;15756;0;78;15756;43010;8;79;4615;0;7;21059;0;40;21951;3;37;2698;4837;4260;2621;901;229;48;4;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;13968;23;1723;12;0;4;0;0;0;0;0;0;54;0;0;0;14;0;0;0;10;0;0;43010;4615;21059;21951;2698;4837;4260;2621;901;229;48;4;0;0;38699;83;4190;4126;4;477
3537156;Pedrinhas Paulista;1063;0;0;1063;2801;0;3;290;0;0;1364;0;0;1437;0;3;188;343;288;176;51;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2801;290;1364;1437;188;343;288;176;51;14;0;0;0;0;2800;0;0;290;0;0
3537206;Pedro de Toledo;3941;0;32;3941;11238;0;32;1505;0;0;5736;0;29;5502;0;0;857;1095;795;574;332;152;50;16;4;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;3887;14;30;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;29;0;0;0;11238;1505;5736;5502;857;1095;795;574;332;152;50;16;4;0;11109;50;74;1489;0;8
3537305;Penápolis;23207;7;174;23207;61392;15;205;7190;0;5;29540;8;98;31852;4;102;4522;7324;5883;3647;1231;329;64;6;0;0;5;0;0;0;0;0;0;0;0;0;174;0;0;0;0;0;0;0;0;0;22740;201;244;0;0;0;0;0;7;0;0;0;127;0;0;0;0;0;26;0;21;0;0;61392;7190;29540;31852;4522;7324;5883;3647;1231;329;64;6;0;0;60360;526;478;7072;77;31
3537404;Pereira Barreto;9230;8;36;9230;24009;19;39;2696;0;4;11616;9;19;12393;4;17;1921;3030;2173;1361;474;141;16;0;0;0;6;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;9123;3;92;0;0;0;7;0;0;0;0;0;23;0;0;0;0;0;0;0;13;0;0;24009;2696;11616;12393;1921;3030;2173;1361;474;141;16;0;0;0;23785;17;194;2666;0;26
3537503;Pereiras;3111;0;10;3111;8721;6;10;1133;0;0;4376;3;0;4345;3;9;526;961;763;520;199;68;15;4;3;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;3058;39;11;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;8721;1133;4376;4345;526;961;763;520;199;68;15;4;3;0;8563;129;27;1113;16;0
3537602;Peruíbe;25003;3;390;25003;67857;27;419;8182;4;9;32585;16;298;35272;6;112;5137;7964;5461;3602;1624;581;150;55;3;0;0;0;0;0;0;0;0;0;0;0;381;0;0;0;0;0;0;0;0;0;22929;195;1704;99;0;3;3;0;0;0;0;0;119;0;0;0;19;0;12;173;17;50;0;67857;8182;32585;35272;5137;7964;5461;3602;1624;581;150;55;3;0;63096;553;3844;7605;56;402
3537701;Piacatu;2081;0;28;2081;5490;0;29;587;0;0;2716;0;18;2774;0;11;390;679;536;302;128;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;2074;3;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;5490;587;2716;2774;390;679;536;302;128;21;3;0;0;0;5471;15;0;585;0;0
3537800;Piedade;19053;6;132;19053;52812;18;132;6210;0;0;26497;10;83;26315;4;48;3198;5821;4993;3121;1229;344;48;0;3;0;3;0;0;0;0;0;0;0;0;0;132;0;0;0;0;0;0;0;0;0;18396;145;462;22;0;0;0;0;3;0;0;0;90;0;0;0;0;5;0;29;8;0;0;52812;6210;26497;26315;3198;5821;4993;3121;1229;344;48;0;3;0;51267;437;1024;6005;67;109
3537909;Pilar do Sul;9571;0;63;9571;27534;3;70;3523;0;0;13914;0;34;13620;0;36;1323;2969;2511;1683;702;216;75;3;0;3;0;0;0;0;0;0;0;0;0;0;58;0;3;0;0;0;0;0;0;0;9175;270;105;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;10;10;0;0;0;27534;3523;13914;13620;1323;2969;2511;1683;702;216;75;3;0;3;26422;825;264;3373;107;25
3538006;Pindamonhangaba;57979;11;109;57979;165021;46;121;21223;10;0;79934;26;49;85087;15;64;9435;16782;15146;10305;3935;1292;280;62;10;3;6;0;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;0;0;48860;1700;7295;0;0;4;0;0;8;0;0;0;25;18;17;0;15;7;0;19;8;0;0;165021;21223;79934;85087;9435;16782;15146;10305;3935;1292;280;62;10;3;142208;5085;17628;17602;681;2831
3538105;Pindorama;5459;0;0;5459;14473;0;0;1489;0;0;7206;0;0;7267;0;0;1017;1700;1483;863;277;52;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5408;34;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14473;1489;7206;7267;1017;1700;1483;863;277;52;3;3;0;0;14357;86;13;1473;13;0
3538204;Pinhalzinho;5650;0;56;5650;15162;4;56;1653;0;0;7531;3;36;7631;0;20;948;1968;1399;834;290;78;8;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;5564;36;33;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;19;0;0;0;15162;1653;7531;7631;948;1968;1399;834;290;78;8;0;0;0;14937;135;77;1618;14;9
3538303;Piquerobi;1284;0;0;1284;3264;0;0;337;0;0;1552;0;0;1712;0;0;265;427;329;179;59;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3264;337;1552;1712;265;427;329;179;59;14;0;0;0;0;3264;0;0;337;0;0
3538501;Piquete;4563;0;20;4563;12433;0;34;1311;0;0;5937;0;20;6496;0;14;913;1380;1056;732;300;95;19;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;0;0;0;0;0;0;0;0;4445;0;109;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;12433;1311;5937;6496;913;1380;1056;732;300;95;19;0;0;0;12140;0;286;1283;0;28
3538600;Piracaia;9516;0;57;9516;25945;0;57;2787;0;0;12667;0;31;13278;0;26;1825;3047;2020;1645;551;157;30;3;0;4;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;9177;149;153;4;0;7;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;25945;2787;12667;13278;1825;3047;2020;1645;551;157;30;3;0;4;25158;411;329;2701;30;32
3538709;Piracicaba;155403;528;914;155403;419769;1388;957;48382;274;24;202574;705;376;217195;646;563;28557;48495;39356;25786;8495;2496;478;84;11;6;168;123;99;84;19;7;3;0;0;0;887;15;0;0;0;0;0;0;0;0;115167;3126;36504;64;0;240;0;0;229;298;0;0;702;21;8;44;22;17;29;0;67;0;0;419769;48382;202574;217195;28557;48495;39356;25786;8495;2496;478;84;11;6;326806;8261;83645;36789;805;10410
3538808;Piraju;11015;0;64;11015;29332;0;84;3351;0;9;14180;0;53;15152;0;30;2247;3486;2568;1696;626;176;51;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;5;0;0;0;0;0;0;0;10937;14;31;7;0;4;0;0;0;0;0;0;44;0;3;0;0;0;12;5;0;0;0;29332;3351;14180;15152;2247;3486;2568;1696;626;176;51;0;0;0;29176;52;57;3333;3;0
3538907;Pirajuí;7482;15;915;7482;19099;38;915;2134;5;0;9214;22;822;9885;16;91;1589;2467;1849;1036;359;73;8;0;0;0;4;0;6;3;0;0;0;0;0;0;915;0;0;0;0;0;0;0;0;0;7397;27;42;4;0;0;13;0;0;0;0;0;204;0;0;702;0;0;5;4;0;0;0;19099;2134;9214;9885;1589;2467;1849;1036;359;73;8;0;0;0;18942;64;74;2120;0;0
3539004;Pirangi;4028;0;34;4028;10849;0;34;1173;0;0;5411;0;16;5438;0;18;724;1245;1073;656;228;49;6;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;4021;3;0;3;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;8;0;0;10849;1173;5411;5438;724;1245;1073;656;228;49;6;0;0;0;10834;7;0;1172;0;0
3539103;Pirapora do Bom Jesus;6093;6;25;6093;18305;14;25;2820;0;0;9075;6;13;9230;3;9;1001;1520;1501;1183;511;194;88;8;0;3;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;5926;22;134;0;0;0;3;0;0;0;0;0;19;0;0;0;0;0;0;3;3;0;0;18305;2820;9075;9230;1001;1520;1501;1183;511;194;88;8;0;3;17824;82;384;2725;14;73
3539202;Pirapozinho;9235;6;44;9235;25282;13;44;2940;0;5;12298;7;21;12984;4;22;1609;2760;2431;1628;569;136;20;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;9171;26;29;0;0;0;3;0;0;0;3;0;20;0;0;0;0;0;0;10;14;0;0;25282;2940;12298;12984;1609;2760;2431;1628;569;136;20;0;0;0;25137;76;59;2932;0;3
3539301;Pirassununga;27605;0;166;27605;73334;14;174;8310;0;3;35366;3;68;37968;0;102;5331;8977;6844;4056;1530;499;114;11;3;0;0;0;0;0;0;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;25320;673;1536;29;0;0;0;0;0;0;0;0;111;0;6;0;35;11;0;0;3;0;0;73334;8310;35366;37968;5331;8977;6844;4056;1530;499;114;11;3;0;68292;1892;3057;7656;318;302
3539400;Piratininga;5240;9;91;5240;14964;32;91;1913;7;3;7269;20;42;7695;12;49;758;1519;1420;1010;348;103;6;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;4742;484;6;3;0;0;7;0;0;0;0;0;74;0;6;0;0;0;0;8;3;0;0;14964;1913;7269;7695;758;1519;1420;1010;348;103;6;0;0;0;13487;1464;6;1675;234;0
3539509;Pitangueiras;11903;3;18;11903;33631;9;19;4286;0;4;16728;4;8;16903;0;11;2041;3281;3176;2173;793;219;65;7;0;3;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;11831;3;28;24;0;0;3;0;0;0;0;0;5;0;0;0;0;3;0;0;10;0;0;33631;4286;16728;16903;2041;3281;3176;2173;793;219;65;7;0;3;33473;26;57;4273;0;3
3539608;Planalto;1645;0;0;1645;4386;0;0;521;0;0;2173;0;0;2213;0;0;333;496;417;265;79;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4386;521;2173;2213;333;496;417;265;79;27;3;0;0;0;4380;4;0;521;0;0
3539707;Platina;1133;0;0;1133;3022;3;0;393;0;0;1514;0;0;1508;0;0;238;343;244;201;79;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3022;393;1514;1508;238;343;244;201;79;8;0;0;0;0;3020;0;0;393;0;0
3539806;Poá;35374;0;104;35374;103594;10;152;12733;0;19;49672;6;80;53922;0;70;5591;9396;9188;6908;2729;905;174;33;3;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;31691;716;2854;53;0;0;0;0;0;0;0;0;60;8;13;0;0;9;4;0;9;0;0;103594;12733;49672;53922;5591;9396;9188;6908;2729;905;174;33;3;0;93387;2082;7920;11273;287;1107
3539905;Poloni;2168;0;6;2168;5583;0;9;631;0;0;2741;0;6;2842;0;3;475;688;527;298;119;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;5583;631;2741;2842;475;688;527;298;119;31;0;0;0;0;5578;4;0;631;0;0
3540002;Pompéia;7310;0;30;7310;20159;0;30;2332;0;0;9848;0;20;10311;0;10;1194;2228;1871;1402;424;105;12;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;7221;50;26;3;0;0;0;0;0;0;0;0;6;0;8;0;16;0;0;0;0;0;0;20159;2332;9848;10311;1194;2228;1871;1402;424;105;12;0;0;0;19981;91;63;2319;4;5
3540101;Pongaí;1363;0;0;1363;3393;0;0;339;0;0;1699;0;0;1694;0;0;301;470;318;192;48;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3393;339;1699;1694;301;470;318;192;48;11;0;0;0;0;3393;0;0;339;0;0
3540200;Pontal;13113;0;34;13113;37010;7;34;4935;0;0;18335;3;18;18675;4;16;2298;3387;3607;2529;903;222;32;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;12961;17;35;82;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;37010;4935;18335;18675;2298;3387;3607;2529;903;222;32;0;0;0;36625;50;81;4858;6;6
3540259;Pontalinda;1549;0;0;1549;4121;6;0;528;0;0;2184;6;0;1937;0;0;302;474;394;247;85;26;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1540;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4121;528;2184;1937;302;474;394;247;85;26;3;0;0;0;4101;0;20;527;0;0
3540309;Pontes Gestal;957;0;0;957;2387;0;0;281;0;0;1186;0;0;1201;0;0;219;320;232;129;33;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2387;281;1186;1201;219;320;232;129;33;9;0;0;0;0;2386;0;0;281;0;0
3540408;Populina;1614;0;7;1614;4111;0;16;422;0;0;2013;0;13;2098;0;3;360;518;379;241;79;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;1613;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;4111;422;2013;2098;360;518;379;241;79;21;0;0;0;0;4107;4;0;422;0;0
3540507;Porangaba;3923;0;4;3923;10445;0;4;1134;0;4;5333;0;0;5112;0;3;737;1391;845;538;232;71;8;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3852;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;10445;1134;5333;5112;737;1391;845;538;232;71;8;0;0;0;10267;168;0;1117;17;0
